Name,Availability,Ref,Discount,Image URL,Brand,Old Price,Price,product_url,Système d'exploitation,Mémoire,Garantie,Taille de l'écran,Type de Processeur,Disque Dur,Carte Graphique,Couleur,Store
PC Portable LENOVO V15 IML i5 10è Gén 4Go 1To - Gris,Sur Commande 24H,82NB000HFE,nan,https://www.technopro-online.com/80559-thickbox_default/-pc-portable-lenovo-v15-iml-i5-10e-gen-4go-1to-gris.jpg,LENOVO,nan,1149000,https://www.technopro-online.com/-pc-portable-lenovo-v15-iml-i5-10e-gen-4go-1to-gris.html,Free Dos,4 Go,1 an,"15.6""",Intel Core I5,1 To,Graphique Intégrée,Gris,OXtek
Pc portable Asus X515JA i3 10Gén 12Go 512Go SSD - Gris (X515JA-EJ2481W),Sur commande 24H,X515JA-BR3991W-12,nan,https://www.technopro-online.com/91363-thickbox_default/asus-x515ja-i3-10gen-12go-512go-ssd-gris-x515ja-ej2481w.jpg,ASUS,nan,1150000,https://www.technopro-online.com/asus-x515ja-i3-10gen-12go-512go-ssd-gris-x515ja-ej2481w.html,Windows 11,12 Go,,"15.6""",Intel Core i3,512 Go SSD,Graphique Intégrée,Gris,OXtek
PC PORTABLE ASUS VIVOBOOK 15 I3 12È GÉN 8GO 256GO SSD - BLEU,Sur commande 24H,X1502ZA-EJ674W-8,nan,https://www.technopro-online.com/93262-thickbox_default/asus-vivobook-15-i3-12e-gen-8go-256go-ssd-bleu.jpg,ASUS,nan,1155000,https://www.technopro-online.com/asus-vivobook-15-i3-12e-gen-8go-256go-ssd-bleu.html,Windows 11,8 Go,1 an,"15.6""",Intel Core i3,256 Go SSD,Graphique Intégrée,Bleu,OXtek
DELL Vostro 3400 i5 11è Gén - 8Go - 1To - Noir,En Stock,V3400I5-8,nan,https://www.technopro-online.com/84626-thickbox_default/dell-vostro-3400-i5-11e-gen-8go-1to-noir-v3400i5-8.jpg,DELL,nan,1169000,https://www.technopro-online.com/dell-vostro-3400-i5-11e-gen-8go-1to-noir-v3400i5-8.html,Free Dos,8 Go,1 an,"14""",Intel Core I5,1 To,Graphique Intégrée,Noir,OXtek
Pc portable Lenovo Thinkbook 15 G2 ITL i3 11è Gén 8 Go 256 Go SSD - Gris,Sur commande 24H,20VE0080FE-8,230000.0,https://www.technopro-online.com/90979-thickbox_default/pc-portable-lenovo-thinkbook-15-g2-itl-i3-11e-gen-8-go-256-go-ssd.jpg,LENOVO,1399000.0,1169000,https://www.technopro-online.com/pc-portable-lenovo-thinkbook-15-g2-itl-i3-11e-gen-8-go-256-go-ssd.html,Free Dos,8 Go,1 an,"15.6""",Intel Core i3,256 Go SSD,Graphique Intégrée,Gris,OXtek
PC portable Dell Vostro 3520 i5 11é gén 4 Go 256Go SSD,En Stock,V3520-I5-256SSD-4G,nan,https://www.technopro-online.com/99196-thickbox_default/pc-portable-dell-vostro-3520-i5-11e-gen-4-go-256go-ssd.jpg,DELL,1399000.0,1179000,https://www.technopro-online.com/pc-portable-dell-vostro-3520-i5-11e-gen-4-go-256go-ssd.html,,4 Go,1 an,,,,,Noir,OXtek
Pc portable Lenovo Thinkbook 15 G2 ITL i3 11è Gén 4 Go 512 Go SSD - Gris,Sur commande 24H,20VE016VFE,80000.0,https://www.technopro-online.com/91006-thickbox_default/pc-portable-lenovo-thinkbook-15-g2-itl-i3-4go-512go-ssd-gris.jpg,LENOVO,1259000.0,1179000,https://www.technopro-online.com/pc-portable-lenovo-thinkbook-15-g2-itl-i3-4go-512go-ssd-gris.html,Free Dos,4 Go,1 an,"15.6""",Intel Core i3,512 Go SSD,Graphique Intégrée,Gris,OXtek
Pc Portable ACER Aspire 3 A315-56 4 Go - Rouge,En Stock,NX.HS7EF.00P,160000.0,https://www.technopro-online.com/79777-thickbox_default/pc-portable-acer-aspire-3-a315-56-4-go-rouge-nxhs7ef00p.jpg,Acer,1339000.0,1179000,https://www.technopro-online.com/pc-portable-acer-aspire-3-a315-56-4-go-rouge-nxhs7ef00p.html,Free Dos,4 Go,1 an,"15.6""",Intel Core I5,1 To,Graphique Intégrée,Rouge,OXtek
PC Portable ASUS VivoBook 15 X1502ZA - 20 Go,Sur commande 24H,X1502ZA-EJ727W-20,nan,https://www.technopro-online.com/99399-thickbox_default/pc-portable-asus-vivobook-15-x1502za-20-go.jpg,ASUS,nan,1179000,https://www.technopro-online.com/pc-portable-asus-vivobook-15-x1502za-20-go.html,,20 Go,1 an,"16""",Intel Core i3,,Graphique Intégrée,Bleu,OXtek
PC Portable ASUS VivoBook X515FA i3 10è Gén 20 Go - Silver,Sur commande 24h,X515FA-BR204W-20,nan,https://www.technopro-online.com/80351-thickbox_default/-pc-portable-asus-vivobook-x515fa-i3-10e-gen-20-go-silver.jpg,ASUS,nan,1184000,https://www.technopro-online.com/-pc-portable-asus-vivobook-x515fa-i3-10e-gen-20-go-silver.html,Windows 11,20 Go,1 an,"15.6""",Intel Core i3,1 To,Graphique Intégrée,Silver,OXtek
PC PORTABLE ASUS VIVOBOOK 15 I3 12È GÉN 12GO 256GO SSD - BLEU,Sur commande 24H,X1502ZA-EJ674W-12,nan,https://www.technopro-online.com/93268-thickbox_default/asus-vivobook-15-i3-12e-gen-12go-256go-ssd-bleu.jpg,ASUS,nan,1190000,https://www.technopro-online.com/asus-vivobook-15-i3-12e-gen-12go-256go-ssd-bleu.html,Windows 11,12 Go,1 an,"15.6""",Intel Core i3,256 Go SSD,Graphique Intégrée,Bleu,OXtek
PC Portable LENOVO IdeaPad 130 / i3 7è Gén / 4Go / 1To /Noir,En Stock,81H7001BFG,nan,https://www.technopro-online.com/51797-thickbox_default/prix-pc-portable-lenovo-ideapad-130-i3-7e-gen-4go-1to-noir-tunisie.jpg,LENOVO,nan,1195000,https://www.technopro-online.com/prix-pc-portable-lenovo-ideapad-130-i3-7e-gen-4go-1to-noir-tunisie.html,Free Dos,4 Go,1 an,,Intel Core i3,,,,OXtek
Pc Portable HP 255 G8 RYZEN 3 - 8 Go 1To - Gris + Sacoche HP,En Stock,32P03EA-8,270000.0,https://www.technopro-online.com/79757-thickbox_default/pc-portable-hp-255-g8-ryzen-3-8-go-1to-gris-32p03ea-8-sacoche-hp.jpg,HP,1469000.0,1199000,https://www.technopro-online.com/pc-portable-hp-255-g8-ryzen-3-8-go-1to-gris-32p03ea-8-sacoche-hp.html,Free Dos,8 Go,1 an,"15.6""",AMD Ryzen 3,1 To,Graphique Intégrée,Gris,OXtek
DELL Vostro 3400 i5 11è Gén - 12Go - 1To - Noir,En Stock,V3400I5-12,49000.0,https://www.technopro-online.com/84628-thickbox_default/dell-vostro-3400-i5-11e-gen-12go-1to-noir-v3400i5-12.jpg,DELL,1248000.0,1199000,https://www.technopro-online.com/dell-vostro-3400-i5-11e-gen-12go-1to-noir-v3400i5-12.html,Free Dos,12 Go,1 an,"14""",Intel Core I5,1 To,Graphique Intégrée,Noir,OXtek
Pc Portable LENOVO v15 g3 IAP I5 12éme 8go 256go noir,,82TT0010FE,nan,https://www.technopro-online.com/97196-thickbox_default/lenovo-v15-i5-8go.jpg,LENOVO,nan,1199000,https://www.technopro-online.com/lenovo-v15-i5-8go.html,Free Dos,8 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,,OXtek
PC Portable LENOVO V15 IML i5 10è Gén 8Go 1To - Gris,Sur Commande 24H,82NB000HFE-8,nan,,LENOVO,nan,1199000,https://www.technopro-online.com/pc-portable-lenovo-v15-iml-i5-10e-gen-8go-1to-gris.html,Free Dos,8 Go,,"15.6""",Intel Core I5,1 To,Graphique Intégrée,Gris,OXtek
PC PORTABLE DELL VOSTRO 3520 I5 11È GÉN 8GO 256GO SSD,En Stock,V3520-I5-256SSD-8G,nan,https://www.technopro-online.com/99190-thickbox_default/dell-vostro-3520-i5-11e-gen-8go-256go-ssd.jpg,,nan,1215000,https://www.technopro-online.com/dell-vostro-3520-i5-11e-gen-8go-256go-ssd.html,,8 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,Noir,OXtek
Pc portable Lenovo Thinkbook 15 G2 ITL i3 11è Gén 8Go 512Go SSD - Gris,Sur commande 24H,20VE016VFE-8,90000.0,https://www.technopro-online.com/91012-thickbox_default/pc-portable-lenovo-thinkbook-15-g2-itl-i3-8go-512go-gris.jpg,LENOVO,1309000.0,1219000,https://www.technopro-online.com/pc-portable-lenovo-thinkbook-15-g2-itl-i3-8go-512go-gris.html,Free Dos,8 Go,1 an,"15.6""",Intel Core i3,512 Go SSD,Graphique Intégrée,Gris,OXtek
Pc Portable HP i3 11Gén 15-Dw3017nk 12Go - Silver (2R0N0EA-12),En Stock,2R0N0EA-12,200000.0,https://www.technopro-online.com/79776-thickbox_default/pc-portable-hp-15-dw3017nk-i3-11-gen-12-go-silver-2r0n0ea-12.jpg,HP,1419000.0,1219000,https://www.technopro-online.com/pc-portable-hp-15-dw3017nk-i3-11-gen-12-go-silver-2r0n0ea-12.html,Windows 10,12 Go,1 an,"15.6""",Intel Core i3,1 To,Graphique Intégrée,Gris,OXtek
Pc Portable MSI Modern 15 I3 11Gén 16Go 256Go SSD - Gris (9s7-155266-1021-16),Sur Commande 48H,9s7-155266-1021-16,130000.0,https://www.technopro-online.com/85641-thickbox_default/pc-portable-msi-modern-15-16go.jpg,MSI,1349000.0,1219000,https://www.technopro-online.com/pc-portable-msi-modern-15-16go.html,Windows 11,16 Go,2 ans,"15.6""",Intel Core i3,256 Go SSD,Graphique Intégrée,Gris,OXtek
Pc Portable LENOVO V15 G3 IAP I5 12È GÉN 12GO 256GO NOIR,,82TT0010FE-12,nan,https://www.technopro-online.com/97204-thickbox_default/lenovo-v15-i5-12go.jpg,LENOVO,nan,1239000,https://www.technopro-online.com/lenovo-v15-i5-12go.html,Free Dos,12 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,,OXtek
Pc Portable ACER Aspire 3 A315-56 8 Go - Rouge,En Stock,NX.HS7EF.00P-8,160000.0,https://www.technopro-online.com/84652-thickbox_default/-pc-portable-acer-aspire-3-a315-56-8-go-rouge-nxhs7ef00p-8.jpg,Acer,1399000.0,1239000,https://www.technopro-online.com/-pc-portable-acer-aspire-3-a315-56-8-go-rouge-nxhs7ef00p-8.html,Free Dos,8 Go,1 an,"15.6""",Intel Core I5,1 To,Graphique Intégrée,Rouge,OXtek
PC Portable LENOVO V15 IML i5 10è Gén 12Go 1To - Gris,Sur Commande 24H,82NB000HFE-12,nan,https://www.technopro-online.com/80574-thickbox_default/pc-portable-lenovo-v15-iml-i5-10e-gen-12go-1to-gris.jpg,LENOVO,nan,1249000,https://www.technopro-online.com/pc-portable-lenovo-v15-iml-i5-10e-gen-12go-1to-gris.html,Free Dos,12 Go,1 an,"15.6""",Intel Core I5,1 To,Graphique Intégrée,Gris,OXtek
Pc Portable ASUS VIVOBOOK 15 I3 12È GÉN 20GO 256GO SSD - BLEU,Sur commande 24H,X1502ZA-EJ674W-20,nan,https://www.technopro-online.com/93273-thickbox_default/asus-vivobook-15-i3-12e-gen-20go-256go-ssd-bleu.jpg,ASUS,nan,1250000,https://www.technopro-online.com/asus-vivobook-15-i3-12e-gen-20go-256go-ssd-bleu.html,Windows 11,20 Go,1 an,"15.6""",Intel Core i3,256 Go SSD,Graphique Intégrée,Bleu,OXtek
PC portable Dell Vostro 3520 i5 11è gén 12Go 256Go SSD,En Stock,V3520-I5-256SSD-12G,nan,https://www.technopro-online.com/99193-thickbox_default/pc-portable-dell-vostro-3520-i5-11e-gen-12go-256go-ssd.jpg,DELL,1399000.0,1255000,https://www.technopro-online.com/pc-portable-dell-vostro-3520-i5-11e-gen-12go-256go-ssd.html,,12 Go,1 an,,,,,Noir,OXtek
PC Portable LENOVO IdeaPad 130 i3 7è Gén - 8Go - 1To Noir,En Stock,81H7001BFG,nan,https://www.technopro-online.com/51799-thickbox_default/prix-lenovo-ideapad-130-i3-7e-gen-8go-1to-noir-tunisie.jpg,LENOVO,nan,1255000,https://www.technopro-online.com/prix-lenovo-ideapad-130-i3-7e-gen-8go-1to-noir-tunisie.html,Free Dos,4 Go,1 an,,Intel Core i3,,,,OXtek
Pc Portable HP i3 11 Gén 15-Dw3017nk - 16Go Silver (2R0N0EA-16),En Stock,2R0N0EA-16,230000.0,https://www.technopro-online.com/79791-thickbox_default/pc-portable-hp-15-dw3017nk-i3-11-gen-16go-silver-2r0n0ea.jpg,HP,1499000.0,1269000,https://www.technopro-online.com/pc-portable-hp-15-dw3017nk-i3-11-gen-16go-silver-2r0n0ea.html,Windows 10,16 Go,1 an,"15.6""",Intel Core i3,1 To,Graphique Intégrée,Gris,OXtek
Pc portable Asus X515JA i3 10è Gén 8Go 512Go SSD - Silver (X515JA-BR3944W),Sur commande 24H,X515JA-BR3944W,nan,https://www.technopro-online.com/91547-thickbox_default/pc-portable-asus-x515ja-i3-10e-gen-8go-512go-ssd-silver.jpg,ASUS,nan,1269000,https://www.technopro-online.com/pc-portable-asus-x515ja-i3-10e-gen-8go-512go-ssd-silver.html,,8 Go,,"15.6""",Intel Core i3,512 Go SSD,Graphique Intégrée,Silver,OXtek
Pc Portable LENOVO V15 G3 IAP I5 12È GÉN 16GO 256Go Noir (82TT0010FE),,82TT0010FE-16,nan,https://www.technopro-online.com/97208-thickbox_default/lenovo-v15-i5-16go.jpg,LENOVO,nan,1269000,https://www.technopro-online.com/lenovo-v15-i5-16go.html,Free Dos,16 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,,OXtek
PC Portable LENOVO V15 IML i5 10è Gén 8Go-256 ssd 1To - Gris (82NB000HFE),Sur Commande 24H,82NB000HFE-8-256,nan,https://www.technopro-online.com/84441-thickbox_default/pc-portable-lenovo-v15-iml-i5-10e-gen-8go-256-ssd-1to-gris-82nb000hfe-8-256.jpg,LENOVO,nan,1279000,https://www.technopro-online.com/pc-portable-lenovo-v15-iml-i5-10e-gen-8go-256-ssd-1to-gris-82nb000hfe-8-256.html,Free Dos,8 Go,1 an,"15.6""",Intel Core I5,1 To + 256 Go SSD,Graphique Intégrée,Gris,OXtek
Pc Portable ACER Aspire 3 A315-56 12 Go - Rouge,En Stock,NX.HS7EF.00P-12,160000.0,https://www.technopro-online.com/84656-thickbox_default/-pc-portable-acer-aspire-3-a315-56-12-go-rouge-nxhs7ef00p-12.jpg,Acer,1439000.0,1279000,https://www.technopro-online.com/-pc-portable-acer-aspire-3-a315-56-12-go-rouge-nxhs7ef00p-12.html,Free Dos,12 Go,1 an,"15.6""",Intel Core I5,1 To,Graphique Intégrée,Rouge,OXtek
Pc Portable DELL VOSTRO 3510 i3-1115G4 16 Go 1 To SATA - Noir (671673-3510-16),Sur Commande 24 H,671673-3510-16,nan,https://www.technopro-online.com/79764-thickbox_default/pc-portable-dell-vostro-3510-i3-1115g4-16-go-1-to-sata-noir-671673-3510-16.jpg,DELL,nan,1279000,https://www.technopro-online.com/pc-portable-dell-vostro-3510-i3-1115g4-16-go-1-to-sata-noir-671673-3510-16.html,Free Dos,16 Go,1 an,"15.6""",Intel Core i3,1 To,Graphique Intégrée,Noir,OXtek
Pc Portable DELL VOSTRO 15 3510 / I5-1135G7 / 4 GO / 256 GO / WINDOWS 11,Sur commande 24h,V3510I5W11,nan,https://www.technopro-online.com/97009-thickbox_default/pc-portable-dell-vostro-15-3510-i5-1135g7-4-go-256-go-windows-11.jpg,DELL,nan,1279000,https://www.technopro-online.com/pc-portable-dell-vostro-15-3510-i5-1135g7-4-go-256-go-windows-11.html,Windows 11,4 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,,OXtek
Pc Portable HP i3 11 Gén 15-Dw3019nk 16Go 256 SSD - Silver,En Stock,2R0N2EA-16,164000.0,https://www.technopro-online.com/65722-thickbox_default/pc-portable-hp-15-dw3019nk-i3-11-gen-16go-256-ssd-silver-2r0n2ea.jpg,HP,1449000.0,1285000,https://www.technopro-online.com/pc-portable-hp-15-dw3019nk-i3-11-gen-16go-256-ssd-silver-2r0n2ea.html,Windows 10,16 Go,1 an,"15.6""",Intel Core i3,256 Go SSD,Graphique Intégrée,Silver,OXtek
DELL Vostro 3400 i5 11è Gén - 16Go - 1To - Noir,En Stock,V3400I5-16,50000.0,https://www.technopro-online.com/84630-thickbox_default/-dell-vostro-3400-i5-11e-gen-16go-1to-noir-v3400i5-16.jpg,DELL,1335000.0,1285000,https://www.technopro-online.com/-dell-vostro-3400-i5-11e-gen-16go-1to-noir-v3400i5-16.html,Free Dos,16 Go,1 an,"14""",Intel Core I5,1 To,Graphique Intégrée,Noir,OXtek
PC Portable Dell Vostro 3520 i5 11è gén 8Go 512 Go SSD,En Stock,V3520-I5-512SSD-8G,100000.0,https://www.technopro-online.com/99184-thickbox_default/pc-portable-dell-vostro-3520-i5-11e-gen-8go-512-go-ssd.jpg,DELL,1399000.0,1299000,https://www.technopro-online.com/pc-portable-dell-vostro-3520-i5-11e-gen-8go-512-go-ssd.html,Windows 11,8 Go,1 an,,,,,Noir,OXtek
Pc Portable HP i3 15-Dw3017nk 11è Gén 8Go +256 SSD Silver (2R0N0EA-8),En Stock,2R0N0EA-8-256,300000.0,https://www.technopro-online.com/79772-thickbox_default/pc-portable-hp-15-dw3017nk-i3-11-gen-8go-silver-2r0n0ea-8.jpg,HP,1599000.0,1299000,https://www.technopro-online.com/pc-portable-hp-15-dw3017nk-i3-11-gen-8go-silver-2r0n0ea-8.html,Windows 10,8 Go,1 an,"15.6""",Intel Core i3,1 To + 256 Go SSD,Graphique Intégrée,Gris,OXtek
Pc Portable HP 255 G8 RYZEN 3 - 8Go - 1To+256 GO SSD - Gris + Sacoche HP,En Stock,32P03EA-8-256,200000.0,https://www.technopro-online.com/84624-thickbox_default/pc-portable-hp-255-g8-ryzen-3-8go-1to256-go-ssd-gris-32p03ea-8-256-sacoche-hp.jpg,HP,1499000.0,1299000,https://www.technopro-online.com/pc-portable-hp-255-g8-ryzen-3-8go-1to256-go-ssd-gris-32p03ea-8-256-sacoche-hp.html,Free Dos,8 Go,1 an,"15.6""",AMD Ryzen 3,1 To + 256 Go SSD,Graphique Intégrée,Gris Foncé,OXtek
Pc Portable MSI Modern 15 I3 11Gén - 24Go 256Go SSD - Gris (9s7-155266-1021-24),Sur Commande 48H,9s7-155266-1021-24,140000.0,https://www.technopro-online.com/85645-thickbox_default/pc-portable-msi-modern-15-24go.jpg,MSI,1439000.0,1299000,https://www.technopro-online.com/pc-portable-msi-modern-15-24go.html,Windows 11,24 Go,2 ans,"15.6""",Intel Core i3,256 Go SSD,Graphique Intégrée,Gris,OXtek
PC Portable LENOVO IdeaPad 130 / i3 7è Gén / 12Go / 1To /Noir,En Stock,81H7001BFG,nan,https://www.technopro-online.com/51798-thickbox_default/lenovo-ideapad-130-i3-7e-gen-12go-1to-noir.jpg,LENOVO,nan,1315000,https://www.technopro-online.com/lenovo-ideapad-130-i3-7e-gen-12go-1to-noir.html,Free Dos,4 Go,1 an,,Intel Core i3,,,,OXtek
PC Portable HP i3 15-DW3017NK 11È GÉN 20Go 1 To - Gris (2R0N0EA-20G),En Stock,2R0N0EA-20G,60000.0,https://www.technopro-online.com/81843-thickbox_default/pc-portable-hp-15-dw3017nk-i3-11e-gen-20go-1-to-gris-2r0n0ea-20g.jpg,HP,1379000.0,1319000,https://www.technopro-online.com/pc-portable-hp-15-dw3017nk-i3-11e-gen-20go-1-to-gris-2r0n0ea-20g.html,Windows 10,20 Go,1 an,"15.6""",Intel Core i3,1 To,,Gris,OXtek
Pc Portable DELL VOSTRO 15 3510 / I5-1135G7 / 8 GO / 256 GO / WINDOWS 11,Sur commande 24h,V3510I5W11-8,nan,https://www.technopro-online.com/97015-thickbox_default/pc-portable-dell-vostro-15-3510-i5-1135g7-8-go-256-go-windows-11.jpg,DELL,nan,1319000,https://www.technopro-online.com/pc-portable-dell-vostro-15-3510-i5-1135g7-8-go-256-go-windows-11.html,Windows 11,8 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,,OXtek
Pc Portable ACER Aspire 3 A315-56 16 Go - Rouge,En Stock,NX.HS7EF.00P-16,160000.0,https://www.technopro-online.com/84660-thickbox_default/pc-portable-acer-aspire-3-a315-56-16-go-rouge-nxhs7ef00p-16.jpg,Acer,1479000.0,1319000,https://www.technopro-online.com/pc-portable-acer-aspire-3-a315-56-16-go-rouge-nxhs7ef00p-16.html,Free Dos,16 Go,1 an,"15.6""",Intel Core I5,1 To,Graphique Intégrée,Rouge,OXtek
PC portable Lenovo i5 V15 G3 IAP 12éme Gén 8Go 256Go SSD (82TT002NFE),Sur commande 24H,82TT002NFE,nan,https://www.technopro-online.com/99335-thickbox_default/pc-portable-lenovo-v15-g3-iap-i5-1235u-12e-gen-8-go-256-go-ssd-.jpg,LENOVO,nan,1329000,https://www.technopro-online.com/pc-portable-lenovo-v15-g3-iap-i5-1235u-12e-gen-8-go-256-go-ssd-.html,,8 Go,2 ans,"15.6""",,,,Noir,OXtek
PC Portable HP i3 15-DW3017NK 11È GÉN 8GO 1TO + 512GO SSD - Gris (2R0N0EA-8G-512SSD),En Stock,2R0N0EA-8G-512SSD,80000.0,https://www.technopro-online.com/81851-thickbox_default/pc-portable-hp-15-dw3017nk-i3-11e-gen-8go-1to.jpg,HP,1409000.0,1329000,https://www.technopro-online.com/pc-portable-hp-15-dw3017nk-i3-11e-gen-8go-1to.html,Windows 10,8 Go,1 an,"15.6""",Intel Core i3,1 To + 512 Go SSD,,Gris,OXtek
Pc Portable ACER Aspir 5 i5-1135G7 8 Go - Noir,En Stock,NX.AT3EF.001,nan,https://www.technopro-online.com/79842-thickbox_default/-pc-portable-acer-aspir-5-i5-1135g7-8-go-noir-nxat3ef001.jpg,Acer,nan,1329000,https://www.technopro-online.com/-pc-portable-acer-aspir-5-i5-1135g7-8-go-noir-nxat3ef001.html,Free Dos,8 Go,1 an,"15.6""",Intel Core I5,1 To,,Noir,OXtek
PC Portable LENOVO V15 IML i5 10è Gén 12Go-256 ssd 1To - Gris (82NB000HFE-12-256),Sur Commande 24H,82NB000HFE-12-256,nan,https://www.technopro-online.com/84447-thickbox_default/pc-portable-lenovo-v15-iml-i5-10e-gen-12go-256-ssd-1to-gris-82nb000hfe-12-256.jpg,LENOVO,nan,1329000,https://www.technopro-online.com/pc-portable-lenovo-v15-iml-i5-10e-gen-12go-256-ssd-1to-gris-82nb000hfe-12-256.html,Free Dos,12 Go,1 an,"15.6""",Intel Core I5,1 To + 256 Go SSD,Graphique Intégrée,Gris,OXtek
Pc Portable ACER Aspire 5 Bleu A515-56 i5 11è Gén 8Go 1To (NX.AT6EF.001),Sur commande 24H,NX.AT6EF.001,nan,https://www.technopro-online.com/86690-thickbox_default/pc-portable-acer-aspire-5-bleu-a515-56-i5-tunisie.jpg,Acer,nan,1329000,https://www.technopro-online.com/pc-portable-acer-aspire-5-bleu-a515-56-i5-tunisie.html,Free Dos,8 Go,1 an,,Intel Core I5,1 To,,Bleu,OXtek
Pc Portable ACER Aspire 5 A515-56 i5 11è Gén 8Go 1To - Gris (NX.AT9EF.001),Sur commande 24H,NX.AT9EF.001,nan,https://www.technopro-online.com/86682-thickbox_default/pc-portable-acer-aspire-5-a515-56-i5-11e-gen-8g-1to-gris-tunisie.jpg,Acer,nan,1329000,https://www.technopro-online.com/pc-portable-acer-aspire-5-a515-56-i5-11e-gen-8g-1to-gris-tunisie.html,Free Dos,8 Go,1 an,,Intel Core I5,1 To,,Gris,OXtek
PC PORTABLE DELL VOSTRO 3520 I5 11È GÉN 20GO 256GO SSD,En Stock,V3520-I5-256SSD-20G,nan,https://www.technopro-online.com/99186-thickbox_default/dell-vostro-3520-i5-11e-gen-20go-256go-ssd-noir.jpg,DELL,nan,1335000,https://www.technopro-online.com/dell-vostro-3520-i5-11e-gen-20go-256go-ssd-noir.html,,20 Go,1 an,"15.6""",Intel Core I5,256 Go SSD,Graphique Intégrée,Noir,OXtek
Pc Portable ACER Aspire 3 A315-56 20 Go - Rouge,En Stock,NX.HS7EF.00P-20,160000.0,https://www.technopro-online.com/84664-thickbox_default/-pc-portable-acer-aspire-3-a315-56-20-go-rouge-nxhs7ef00p-20.jpg,Acer,1519000.0,1359000,https://www.technopro-online.com/-pc-portable-acer-aspire-3-a315-56-20-go-rouge-nxhs7ef00p-20.html,Free Dos,20 Go,1 an,"15.6""",Intel Core I5,1 To,Graphique Intégrée,Rouge,OXtek
PC Portable Lenovo V15 G3 IAP / i5-1235U / 12 Go / 256 Go SSD,Sur commande 24H,82TT002NFE-12,nan,https://www.technopro-online.com/99338-thickbox_default/pc-portable-lenovo-v15-g3-iap-i5-1235u-8-go-256-go-ssd-.jpg,LENOVO,nan,1369000,https://www.technopro-online.com/pc-portable-lenovo-v15-g3-iap-i5-1235u-8-go-256-go-ssd-.html,,12 Go,1 an,"15.6""",,,,Noir,OXtek
Pc Portable MSI Modern 15 I3 11Gén - 32Go 256Go SSD - Gris (9s7-155266-1021-32),Sur Commande 48H,9s7-155266-1021-32,160000.0,https://www.technopro-online.com/85649-thickbox_default/pc-portable-msi-modern-15-32go-256go.jpg,MSI,1539000.0,1379000,https://www.technopro-online.com/pc-portable-msi-modern-15-32go-256go.html,Windows 11,32 Go,2 ans,"15.6""",Intel Core i3,256 Go SSD,Graphique Intégrée,Gris,OXtek
Pc Portable HP 15s-fq5002nk i3 12è Gén 4Go 256Go SSD - Silver (6D6Y7EA),Sur commande 24H,6D6Y7EA,200000.0,https://www.technopro-online.com/88361-thickbox_default/hp-15-fq5002nk-i3-12e-gen-4go-256go-ssd-silver.jpg,HP,1579000.0,1379000,https://www.technopro-online.com/hp-15-fq5002nk-i3-12e-gen-4go-256go-ssd-silver.html,Windows 11,4 Go,1 an,"15.6""",Intel Core i3,256 Go SSD,Graphique Intégrée,Silver,OXtek
Pc Portable LENOVO Ideapad L3 I3 10Gén 32 Go 1To Noir,En Stock,81WE01AXFE-32,nan,https://www.technopro-online.com/79781-thickbox_default/pc-portable-lenovo-ideapad-l3-i3-10gen-32-go-1to-noir-81we01axfe-32.jpg,LENOVO,nan,1379000,https://www.technopro-online.com/pc-portable-lenovo-ideapad-l3-i3-10gen-32-go-1to-noir-81we01axfe-32.html,Free Dos,32 Go,1 an,"15.6""",Intel Core i3,1 To,Graphique Intégrée,Noir,OXtek
